Дата,Значение,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,is_holiday,is_prev_holiday,is_next_holiday
2018-01-29,69.2,2018,1,29,1,29,5,0,0,0,0
2018-01-30,68.52,2018,1,30,1,30,5,1,0,0,0
2018-01-31,68.89,2018,1,31,1,31,5,2,0,0,0
2018-02-01,69.65,2018,2,1,1,32,5,3,0,0,0
2018-02-02,68.58,2018,2,2,1,33,5,4,0,0,0
2018-02-04,68.12,2018,2,4,1,35,5,6,0,0,0
2018-02-05,67.62,2018,2,5,1,36,6,0,0,0,0
2018-02-06,66.86,2018,2,6,1,37,6,1,0,0,0
2018-02-07,65.51,2018,2,7,1,38,6,2,0,0,0
2018-02-08,64.81,2018,2,8,1,39,6,3,0,0,0
2018-02-09,62.79,2018,2,9,1,40,6,4,0,0,0
2018-02-11,62.84,2018,2,11,1,42,6,6,0,0,0
2018-02-12,62.59,2018,2,12,1,43,7,0,0,0,0
2018-02-13,62.72,2018,2,13,1,44,7,1,0,0,0
2018-02-14,64.36,2018,2,14,1,45,7,2,0,0,0
2018-02-15,64.33,2018,2,15,1,46,7,3,0,0,0
2018-02-16,64.84,2018,2,16,1,47,7,4,0,0,0
2018-02-18,65.06,2018,2,18,1,49,7,6,0,1,0
2018-02-19,65.67,2018,2,19,1,50,8,0,1,0,0
2018-02-20,65.25,2018,2,20,1,51,8,1,0,0,1
2018-02-21,65.42,2018,2,21,1,52,8,2,0,0,0
2018-02-22,66.39,2018,2,22,1,53,8,3,0,0,0
2018-02-23,67.31,2018,2,23,1,54,8,4,0,0,0
2018-02-25,67.02,2018,2,25,1,56,8,6,0,0,0
2018-02-26,67.29,2018,2,26,1,57,9,0,0,0,0
2018-02-27,66.52,2018,2,27,1,58,9,1,0,0,0
2018-02-28,64.73,2018,2,28,1,59,9,2,0,0,0
2018-03-01,63.83,2018,3,1,1,60,9,3,0,0,0
2018-03-02,64.37,2018,3,2,1,61,9,4,0,0,0
2018-03-04,64.67,2018,3,4,1,63,9,6,0,0,0
2018-03-05,65.54,2018,3,5,1,64,10,0,0,0,0
2018-03-06,65.79,2018,3,6,1,65,10,1,0,0,0
2018-03-07,64.34,2018,3,7,1,66,10,2,0,0,0
2018-03-08,63.61,2018,3,8,1,67,10,3,0,0,0
2018-03-09,65.49,2018,3,9,1,68,10,4,0,0,0
2018-03-11,65.64,2018,3,11,1,70,10,6,0,0,0
2018-03-12,64.95,2018,3,12,1,71,11,0,0,0,0
2018-03-13,64.64,2018,3,13,1,72,11,1,0,0,0
2018-03-14,64.89,2018,3,14,1,73,11,2,0,0,0
2018-03-15,65.12,2018,3,15,1,74,11,3,0,0,0
2018-03-16,65.99,2018,3,16,1,75,11,4,0,0,0
2018-03-18,66.0,2018,3,18,1,77,11,6,0,0,0
2018-03-19,66.1,2018,3,19,1,78,12,0,0,0,0
2018-03-20,67.59,2018,3,20,1,79,12,1,0,0,0
2018-03-21,69.82,2018,3,21,1,80,12,2,0,0,0
2018-03-22,68.84,2018,3,22,1,81,12,3,0,0,0
2018-03-23,70.36,2018,3,23,1,82,12,4,0,0,0
2018-03-25,69.85,2018,3,25,1,84,12,6,0,0,0
2018-03-26,69.52,2018,3,26,1,85,13,0,0,0,0
2018-03-27,68.89,2018,3,27,1,86,13,1,0,0,0
2018-03-28,69.0,2018,3,28,1,87,13,2,0,0,0
2018-03-29,69.35,2018,3,29,1,88,13,3,0,0,0
2018-04-01,69.51,2018,4,1,2,91,13,6,0,0,0
2018-04-02,67.57,2018,4,2,2,92,14,0,0,0,0
2018-04-03,68.18,2018,4,3,2,93,14,1,0,0,0
2018-04-04,68.28,2018,4,4,2,94,14,2,0,0,0
2018-04-05,68.5,2018,4,5,2,95,14,3,0,0,0
2018-04-06,66.93,2018,4,6,2,96,14,4,0,0,0
2018-04-08,67.23,2018,4,8,2,98,14,6,0,0,0
2018-04-09,68.6,2018,4,9,2,99,15,0,0,0,0
2018-04-10,71.04,2018,4,10,2,100,15,1,0,0,0
2018-04-11,71.95,2018,4,11,2,101,15,2,0,0,0
2018-04-12,72.2,2018,4,12,2,102,15,3,0,0,0
2018-04-13,72.62,2018,4,13,2,103,15,4,0,0,0
2018-04-15,72.27,2018,4,15,2,105,15,6,0,0,0
2018-04-16,71.57,2018,4,16,2,106,16,0,0,0,0
2018-04-17,71.7,2018,4,17,2,107,16,1,0,0,0
2018-04-18,73.79,2018,4,18,2,108,16,2,0,0,0
2018-04-19,73.6,2018,4,19,2,109,16,3,0,0,0
2018-04-20,73.71,2018,4,20,2,110,16,4,0,0,0
2018-04-22,74.0,2018,4,22,2,112,16,6,0,0,0
2018-04-23,75.02,2018,4,23,2,113,17,0,0,0,0
2018-04-24,73.86,2018,4,24,2,114,17,1,0,0,0
2018-04-25,73.28,2018,4,25,2,115,17,2,0,0,0
2018-04-26,73.9,2018,4,26,2,116,17,3,0,0,0
2018-04-27,73.7,2018,4,27,2,117,17,4,0,0,0
2018-04-29,73.71,2018,4,29,2,119,17,6,0,0,0
2018-04-30,74.7,2018,4,30,2,120,18,0,0,0,0
2018-05-01,73.38,2018,5,1,2,121,18,1,0,0,0
2018-05-02,73.07,2018,5,2,2,122,18,2,0,0,0
2018-05-03,73.68,2018,5,3,2,123,18,3,0,0,0
2018-05-04,75.0,2018,5,4,2,124,18,4,0,0,0
2018-05-06,75.0,2018,5,6,2,126,18,6,0,0,0
2018-05-07,75.56,2018,5,7,2,127,19,0,0,0,0
2018-05-08,75.95,2018,5,8,2,128,19,1,0,0,0
2018-05-09,77.38,2018,5,9,2,129,19,2,0,0,0
2018-05-10,77.53,2018,5,10,2,130,19,3,0,0,0
2018-05-11,77.18,2018,5,11,2,131,19,4,0,0,0
2018-05-13,77.06,2018,5,13,2,133,19,6,0,0,0
2018-05-14,78.52,2018,5,14,2,134,20,0,0,0,0
2018-05-15,78.13,2018,5,15,2,135,20,1,0,0,0
2018-05-16,79.33,2018,5,16,2,136,20,2,0,0,0
2018-05-17,79.57,2018,5,17,2,137,20,3,0,0,0
2018-05-18,78.71,2018,5,18,2,138,20,4,0,0,0
2018-05-20,78.9,2018,5,20,2,140,20,6,0,0,0
2018-05-21,79.41,2018,5,21,2,141,21,0,0,0,0
2018-05-22,79.45,2018,5,22,2,142,21,1,0,0,0
2018-05-23,79.71,2018,5,23,2,143,21,2,0,0,0
2018-05-24,78.82,2018,5,24,2,144,21,3,0,0,0
2018-05-25,76.45,2018,5,25,2,145,21,4,0,0,0
2018-05-27,76.05,2018,5,27,2,147,21,6,0,1,0
2018-05-28,75.34,2018,5,28,2,148,22,0,1,0,0
2018-05-29,75.54,2018,5,29,2,149,22,1,0,0,1
2018-05-30,77.86,2018,5,30,2,150,22,2,0,0,0
2018-05-31,77.61,2018,5,31,2,151,22,3,0,0,0
2018-06-01,76.71,2018,6,1,2,152,22,4,0,0,0
2018-06-03,76.55,2018,6,3,2,154,22,6,0,0,0
2018-06-04,75.37,2018,6,4,2,155,23,0,0,0,0
2018-06-05,74.96,2018,6,5,2,156,23,1,0,0,0
2018-06-06,75.86,2018,6,6,2,157,23,2,0,0,0
2018-06-07,77.44,2018,6,7,2,158,23,3,0,0,0
2018-06-08,76.34,2018,6,8,2,159,23,4,0,0,0
2018-06-10,76.32,2018,6,10,2,161,23,6,0,0,0
2018-06-11,76.36,2018,6,11,2,162,24,0,0,0,0
2018-06-12,75.43,2018,6,12,2,163,24,1,0,0,0
2018-06-13,76.56,2018,6,13,2,164,24,2,0,0,0
2018-06-14,75.9,2018,6,14,2,165,24,3,0,0,0
2018-06-15,73.0,2018,6,15,2,166,24,4,0,0,0
2018-06-17,73.04,2018,6,17,2,168,24,6,0,0,0
2018-06-18,75.46,2018,6,18,2,169,25,0,0,0,0
2018-06-19,75.07,2018,6,19,2,170,25,1,0,0,0
2018-06-20,74.3,2018,6,20,2,171,25,2,0,0,0
2018-06-21,73.4,2018,6,21,2,172,25,3,0,0,0
2018-06-22,75.53,2018,6,22,2,173,25,4,0,0,0
2018-06-24,74.17,2018,6,24,2,175,25,6,0,0,0
2018-06-25,74.57,2018,6,25,2,176,26,0,0,0,0
2018-06-26,76.48,2018,6,26,2,177,26,1,0,0,0
2018-06-27,77.13,2018,6,27,2,178,26,2,0,0,0
2018-06-28,77.55,2018,6,28,2,179,26,3,0,0,0
2018-06-29,79.12,2018,6,29,2,180,26,4,0,0,0
2018-07-01,78.69,2018,7,1,3,182,26,6,0,0,0
2018-07-02,77.49,2018,7,2,3,183,27,0,0,0,0
2018-07-03,77.88,2018,7,3,3,184,27,1,0,1,0
2018-07-04,78.16,2018,7,4,3,185,27,2,1,0,0
2018-07-05,77.54,2018,7,5,3,186,27,3,0,0,1
2018-07-06,77.29,2018,7,6,3,187,27,4,0,0,0
2018-07-08,77.22,2018,7,8,3,189,27,6,0,0,0
2018-07-09,78.18,2018,7,9,3,190,28,0,0,0,0
2018-07-10,78.86,2018,7,10,3,191,28,1,0,0,0
2018-07-11,74.17,2018,7,11,3,192,28,2,0,0,0
2018-07-12,74.53,2018,7,12,3,193,28,3,0,0,0
2018-07-13,74.92,2018,7,13,3,194,28,4,0,0,0
2018-07-15,75.13,2018,7,15,3,196,28,6,0,0,0
2018-07-16,71.87,2018,7,16,3,197,29,0,0,0,0
2018-07-17,71.6,2018,7,17,3,198,29,1,0,0,0
2018-07-18,73.06,2018,7,18,3,199,29,2,0,0,0
2018-07-19,72.62,2018,7,19,3,200,29,3,0,0,0
2018-07-20,73.0,2018,7,20,3,201,29,4,0,0,0
2018-07-22,73.15,2018,7,22,3,203,29,6,0,0,0
2018-07-23,72.93,2018,7,23,3,204,30,0,0,0,0
2018-07-24,73.75,2018,7,24,3,205,30,1,0,0,0
2018-07-25,74.84,2018,7,25,3,206,30,2,0,0,0
2018-07-26,75.06,2018,7,26,3,207,30,3,0,0,0
2018-07-27,74.92,2018,7,27,3,208,30,4,0,0,0
2018-07-29,74.83,2018,7,29,3,210,30,6,0,0,0
2018-07-30,75.35,2018,7,30,3,211,31,0,0,0,0
2018-07-31,74.19,2018,7,31,3,212,31,1,0,0,0
2018-08-01,72.62,2018,8,1,3,213,31,2,0,0,0
2018-08-02,73.39,2018,8,2,3,214,31,3,0,0,0
2018-08-03,73.42,2018,8,3,3,215,31,4,0,0,0
2018-08-05,73.2,2018,8,5,3,217,31,6,0,0,0
2018-08-06,73.67,2018,8,6,3,218,32,0,0,0,0
2018-08-07,74.46,2018,8,7,3,219,32,1,0,0,0
2018-08-08,72.23,2018,8,8,3,220,32,2,0,0,0
2018-08-09,72.03,2018,8,9,3,221,32,3,0,0,0
2018-08-10,72.96,2018,8,10,3,222,32,4,0,0,0
2018-08-12,73.0,2018,8,12,3,224,32,6,0,0,0
2018-08-13,72.83,2018,8,13,3,225,33,0,0,0,0
2018-08-14,72.16,2018,8,14,3,226,33,1,0,0,0
2018-08-15,70.81,2018,8,15,3,227,33,2,0,0,0
2018-08-16,71.43,2018,8,16,3,228,33,3,0,0,0
2018-08-17,71.86,2018,8,17,3,229,33,4,0,0,0
2018-08-19,71.75,2018,8,19,3,231,33,6,0,0,0
2018-08-20,72.1,2018,8,20,3,232,34,0,0,0,0
2018-08-21,72.82,2018,8,21,3,233,34,1,0,0,0
2018-08-22,74.92,2018,8,22,3,234,34,2,0,0,0
2018-08-23,74.71,2018,8,23,3,235,34,3,0,0,0
2018-08-24,75.43,2018,8,24,3,236,34,4,0,0,0
2018-08-26,75.99,2018,8,26,3,238,34,6,0,0,0
2018-08-27,76.56,2018,8,27,3,239,35,0,0,0,0
2018-08-28,76.27,2018,8,28,3,240,35,1,0,0,0
2018-08-29,77.69,2018,8,29,3,241,35,2,0,0,0
2018-08-30,77.75,2018,8,30,3,242,35,3,0,0,0
2018-08-31,77.71,2018,8,31,3,243,35,4,0,0,0
2018-09-02,77.78,2018,9,2,3,245,35,6,0,1,0
2018-09-03,78.01,2018,9,3,3,246,36,0,1,0,0
2018-09-04,77.86,2018,9,4,3,247,36,1,0,0,1
2018-09-05,77.12,2018,9,5,3,248,36,2,0,0,0
2018-09-06,76.63,2018,9,6,3,249,36,3,0,0,0
2018-09-07,77.1,2018,9,7,3,250,36,4,0,0,0
2018-09-09,77.25,2018,9,9,3,252,36,6,0,0,0
2018-09-10,77.36,2018,9,10,3,253,37,0,0,0,0
2018-09-11,79.5,2018,9,11,3,254,37,1,0,0,0
2018-09-12,79.75,2018,9,12,3,255,37,2,0,0,0
2018-09-13,78.43,2018,9,13,3,256,37,3,0,0,0
2018-09-14,78.1,2018,9,14,3,257,37,4,0,0,0
2018-09-16,77.99,2018,9,16,3,259,37,6,0,0,0
2018-09-17,78.0,2018,9,17,3,260,38,0,0,0,0
2018-09-18,78.9,2018,9,18,3,261,38,1,0,0,0
2018-09-19,79.34,2018,9,19,3,262,38,2,0,0,0
2018-09-20,78.71,2018,9,20,3,263,38,3,0,0,0
2018-09-21,78.77,2018,9,21,3,264,38,4,0,0,0
2018-09-23,79.71,2018,9,23,3,266,38,6,0,0,0
2018-09-24,81.39,2018,9,24,3,267,39,0,0,0,0
2018-09-25,80.89,2018,9,25,3,268,39,1,0,0,0
2018-09-26,81.18,2018,9,26,3,269,39,2,0,0,0
2018-09-27,81.3,2018,9,27,3,270,39,3,0,0,0
2018-09-28,82.95,2018,9,28,3,271,39,4,0,0,0
2018-09-30,82.98,2018,9,30,3,273,39,6,0,0,0
2018-10-01,84.95,2018,10,1,4,274,40,0,0,0,0
2018-10-02,84.64,2018,10,2,4,275,40,1,0,0,0
2018-10-03,86.1,2018,10,3,4,276,40,2,0,0,0
2018-10-04,84.88,2018,10,4,4,277,40,3,0,0,0
2018-10-05,84.11,2018,10,5,4,278,40,4,0,0,0
2018-10-07,83.47,2018,10,7,4,280,40,6,0,1,0
2018-10-08,83.76,2018,10,8,4,281,41,0,1,0,0
2018-10-09,84.86,2018,10,9,4,282,41,1,0,0,1
2018-10-10,82.65,2018,10,10,4,283,41,2,0,0,0
2018-10-11,80.36,2018,10,11,4,284,41,3,0,0,0
2018-10-12,80.6,2018,10,12,4,285,41,4,0,0,0
2018-10-14,81.67,2018,10,14,4,287,41,6,0,0,0
2018-10-15,80.76,2018,10,15,4,288,42,0,0,0,0
2018-10-16,81.56,2018,10,16,4,289,42,1,0,0,0
2018-10-17,80.36,2018,10,17,4,290,42,2,0,0,0
2018-10-18,79.35,2018,10,18,4,291,42,3,0,0,0
2018-10-19,80.02,2018,10,19,4,292,42,4,0,0,0
2018-10-21,79.67,2018,10,21,4,294,42,6,0,0,0
2018-10-22,79.98,2018,10,22,4,295,43,0,0,0,0
2018-10-23,76.24,2018,10,23,4,296,43,1,0,0,0
2018-10-24,75.68,2018,10,24,4,297,43,2,0,0,0
2018-10-25,76.7,2018,10,25,4,298,43,3,0,0,0
2018-10-26,77.82,2018,10,26,4,299,43,4,0,0,0
2018-10-28,77.74,2018,10,28,4,301,43,6,0,0,0
2018-10-29,76.87,2018,10,29,4,302,44,0,0,0,0
2018-10-30,76.18,2018,10,30,4,303,44,1,0,0,0
2018-10-31,74.59,2018,10,31,4,304,44,2,0,0,0
2018-11-01,72.75,2018,11,1,4,305,44,3,0,0,0
2018-11-02,72.62,2018,11,2,4,306,44,4,0,0,0
2018-11-04,72.69,2018,11,4,4,308,44,6,0,0,0
2018-11-05,72.71,2018,11,5,4,309,45,0,0,0,0
2018-11-06,71.65,2018,11,6,4,310,45,1,0,0,0
2018-11-07,72.0,2018,11,7,4,311,45,2,0,0,0
2018-11-08,70.96,2018,11,8,4,312,45,3,0,0,0
2018-11-09,69.88,2018,11,9,4,313,45,4,0,0,0
2018-11-11,71.01,2018,11,11,4,315,45,6,0,1,0
2018-11-12,68.97,2018,11,12,4,316,46,0,1,0,0
2018-11-13,65.35,2018,11,13,4,317,46,1,0,0,1
2018-11-14,65.86,2018,11,14,4,318,46,2,0,0,0
2018-11-15,66.63,2018,11,15,4,319,46,3,0,0,0
2018-11-16,67.1,2018,11,16,4,320,46,4,0,0,0
2018-11-18,67.32,2018,11,18,4,322,46,6,0,0,0
2018-11-19,67.01,2018,11,19,4,323,47,0,0,0,0
2018-11-20,62.44,2018,11,20,4,324,47,1,0,0,0
2018-11-21,63.46,2018,11,21,4,325,47,2,0,1,0
2018-11-22,62.52,2018,11,22,4,326,47,3,1,0,0
2018-11-23,59.19,2018,11,23,4,327,47,4,0,0,1
2018-11-25,59.39,2018,11,25,4,329,47,6,0,0,0
2018-11-26,60.55,2018,11,26,4,330,48,0,0,0,0
2018-11-27,61.04,2018,11,27,4,331,48,1,0,0,0
2018-11-28,58.96,2018,11,28,4,332,48,2,0,0,0
2018-11-29,59.7,2018,11,29,4,333,48,3,0,0,0
2018-11-30,59.07,2018,11,30,4,334,48,4,0,0,0
2018-12-02,60.79,2018,12,2,4,336,48,6,0,0,0
2018-12-03,61.9,2018,12,3,4,337,49,0,0,0,0
2018-12-04,61.31,2018,12,4,4,338,49,1,0,0,0
2018-12-05,61.61,2018,12,5,4,339,49,2,0,0,0
2018-12-06,60.31,2018,12,6,4,340,49,3,0,0,0
2018-12-07,61.4,2018,12,7,4,341,49,4,0,0,0
2018-12-09,61.8,2018,12,9,4,343,49,6,0,0,0
2018-12-10,59.81,2018,12,10,4,344,50,0,0,0,0
2018-12-11,60.46,2018,12,11,4,345,50,1,0,0,0
2018-12-12,60.18,2018,12,12,4,346,50,2,0,0,0
2018-12-13,61.71,2018,12,13,4,347,50,3,0,0,0
2018-12-14,60.25,2018,12,14,4,348,50,4,0,0,0
2018-12-16,60.3,2018,12,16,4,350,50,6,0,0,0
2018-12-17,58.66,2018,12,17,4,351,51,0,0,0,0
2018-12-18,56.08,2018,12,18,4,352,51,1,0,0,0
2018-12-19,56.55,2018,12,19,4,353,51,2,0,0,0
2018-12-20,54.7,2018,12,20,4,354,51,3,0,0,0
2018-12-21,53.5,2018,12,21,4,355,51,4,0,0,0
2018-12-23,53.64,2018,12,23,4,357,51,6,0,0,0
2018-12-24,50.49,2018,12,24,4,358,52,0,0,1,0
2018-12-26,55.18,2018,12,26,4,360,52,2,0,0,1
2018-12-27,53.58,2018,12,27,4,361,52,3,0,0,0
2018-12-28,52.8,2018,12,28,4,362,52,4,0,0,0
2018-12-30,53.34,2018,12,30,4,364,52,6,0,0,0
2018-12-31,54.15,2018,12,31,4,365,1,0,0,1,0
2019-01-02,54.68,2019,1,2,1,2,1,2,0,0,1
2019-01-03,55.55,2019,1,3,1,3,1,3,0,0,0
2019-01-04,57.42,2019,1,4,1,4,1,4,0,0,0
2019-01-06,57.78,2019,1,6,1,6,1,6,0,0,0
2019-01-07,57.57,2019,1,7,1,7,2,0,0,0,0
2019-01-08,58.59,2019,1,8,1,8,2,1,0,0,0
2019-01-09,61.34,2019,1,9,1,9,2,2,0,0,0
2019-01-10,61.18,2019,1,10,1,10,2,3,0,0,0
2019-01-11,60.59,2019,1,11,1,11,2,4,0,0,0
2019-01-13,60.74,2019,1,13,1,13,2,6,0,0,0
2019-01-14,59.32,2019,1,14,1,14,3,0,0,0,0
2019-01-15,60.53,2019,1,15,1,15,3,1,0,0,0
2019-01-16,61.3,2019,1,16,1,16,3,2,0,0,0
2019-01-17,61.15,2019,1,17,1,17,3,3,0,0,0
2019-01-18,62.58,2019,1,18,1,18,3,4,0,0,0
2019-01-20,62.31,2019,1,20,1,20,3,6,0,1,0
2019-01-21,62.81,2019,1,21,1,21,4,0,1,0,0
2019-01-22,61.61,2019,1,22,1,22,4,1,0,0,1
2019-01-23,60.99,2019,1,23,1,23,4,2,0,0,0
2019-01-24,61.19,2019,1,24,1,24,4,3,0,0,0
2019-01-25,61.44,2019,1,25,1,25,4,4,0,0,0
2019-01-27,61.16,2019,1,27,1,27,4,6,0,0,0
2019-01-28,59.95,2019,1,28,1,28,5,0,0,0,0
2019-01-29,61.16,2019,1,29,1,29,5,1,0,0,0
2019-01-30,61.66,2019,1,30,1,30,5,2,0,0,0
2019-01-31,61.22,2019,1,31,1,31,5,3,0,0,0
2019-02-01,62.9,2019,2,1,1,32,5,4,0,0,0
2019-02-03,62.75,2019,2,3,1,34,5,6,0,0,0
2019-02-04,62.82,2019,2,4,1,35,6,0,0,0,0
2019-02-05,62.11,2019,2,5,1,36,6,1,0,0,0
2019-02-06,62.55,2019,2,6,1,37,6,2,0,0,0
2019-02-07,61.68,2019,2,7,1,38,6,3,0,0,0
2019-02-08,61.97,2019,2,8,1,39,6,4,0,0,0
2019-02-10,61.92,2019,2,10,1,41,6,6,0,0,0
2019-02-11,61.58,2019,2,11,1,42,7,0,0,0,0
2019-02-12,62.61,2019,2,12,1,43,7,1,0,0,0
2019-02-13,63.6,2019,2,13,1,44,7,2,0,0,0
2019-02-14,64.56,2019,2,14,1,45,7,3,0,0,0
2019-02-15,66.39,2019,2,15,1,46,7,4,0,0,0
2019-02-17,66.53,2019,2,17,1,48,7,6,0,1,0
2019-02-18,66.5,2019,2,18,1,49,8,0,1,0,0
2019-02-19,66.44,2019,2,19,1,50,8,1,0,0,1
2019-02-20,67.18,2019,2,20,1,51,8,2,0,0,0
2019-02-21,66.94,2019,2,21,1,52,8,3,0,0,0
2019-02-22,66.91,2019,2,22,1,53,8,4,0,0,0
2019-02-24,67.26,2019,2,24,1,55,8,6,0,0,0
2019-02-25,64.92,2019,2,25,1,56,9,0,0,0,0
2019-02-26,65.79,2019,2,26,1,57,9,1,0,0,0
2019-02-27,66.47,2019,2,27,1,58,9,2,0,0,0
2019-02-28,66.28,2019,2,28,1,59,9,3,0,0,0
2019-03-01,65.0,2019,3,1,1,60,9,4,0,0,0
2019-03-03,65.22,2019,3,3,1,62,9,6,0,0,0
2019-03-04,65.55,2019,3,4,1,63,10,0,0,0,0
2019-03-05,65.57,2019,3,5,1,64,10,1,0,0,0
2019-03-06,65.93,2019,3,6,1,65,10,2,0,0,0
2019-03-07,66.09,2019,3,7,1,66,10,3,0,0,0
2019-03-08,65.81,2019,3,8,1,67,10,4,0,0,0
2019-03-10,65.8,2019,3,10,1,69,10,6,0,0,0
2019-03-11,66.63,2019,3,11,1,70,11,0,0,0,0
2019-03-12,66.82,2019,3,12,1,71,11,1,0,0,0
2019-03-13,67.64,2019,3,13,1,72,11,2,0,0,0
2019-03-14,67.18,2019,3,14,1,73,11,3,0,0,0
2019-03-15,67.02,2019,3,15,1,74,11,4,0,0,0
2019-03-17,67.16,2019,3,17,1,76,11,6,0,0,0
2019-03-18,67.43,2019,3,18,1,77,12,0,0,0,0
2019-03-19,67.71,2019,3,19,1,78,12,1,0,0,0
2019-03-20,68.3,2019,3,20,1,79,12,2,0,0,0
2019-03-21,67.74,2019,3,21,1,80,12,3,0,0,0
2019-03-22,67.08,2019,3,22,1,81,12,4,0,0,0
2019-03-24,66.88,2019,3,24,1,83,12,6,0,0,0
2019-03-25,66.9,2019,3,25,1,84,13,0,0,0,0
2019-03-26,67.44,2019,3,26,1,85,13,1,0,0,0
2019-03-27,67.3,2019,3,27,1,86,13,2,0,0,0
2019-03-28,67.31,2019,3,28,1,87,13,3,0,0,0
2019-03-29,67.55,2019,3,29,1,88,13,4,0,0,0
2019-03-31,67.84,2019,3,31,1,90,13,6,0,0,0
2019-04-01,69.16,2019,4,1,2,91,14,0,0,0,0
2019-04-02,69.57,2019,4,2,2,92,14,1,0,0,0
2019-04-03,69.52,2019,4,3,2,93,14,2,0,0,0
2019-04-04,69.31,2019,4,4,2,94,14,3,0,0,0
2019-04-05,70.48,2019,4,5,2,95,14,4,0,0,0
2019-04-07,70.68,2019,4,7,2,97,14,6,0,0,0
2019-04-08,71.1,2019,4,8,2,98,15,0,0,0,0
2019-04-09,70.83,2019,4,9,2,99,15,1,0,0,0
2019-04-10,71.57,2019,4,10,2,100,15,2,0,0,0
2019-04-11,70.98,2019,4,11,2,101,15,3,0,0,0
2019-04-12,71.55,2019,4,12,2,102,15,4,0,0,0
2019-04-14,71.35,2019,4,14,2,104,15,6,0,0,0
2019-04-15,71.3,2019,4,15,2,105,16,0,0,0,0
2019-04-16,71.86,2019,4,16,2,106,16,1,0,0,0
2019-04-17,71.64,2019,4,17,2,107,16,2,0,0,0
2019-04-18,72.01,2019,4,18,2,108,16,3,0,0,0
2019-04-21,72.25,2019,4,21,2,111,16,6,0,0,0
2019-04-22,74.25,2019,4,22,2,112,17,0,0,0,0
2019-04-23,74.36,2019,4,23,2,113,17,1,0,0,0
2019-04-24,74.55,2019,4,24,2,114,17,2,0,0,0
2019-04-25,73.62,2019,4,25,2,115,17,3,0,0,0
2019-04-26,71.13,2019,4,26,2,116,17,4,0,0,0
2019-04-28,71.22,2019,4,28,2,118,17,6,0,0,0
2019-04-29,71.42,2019,4,29,2,119,18,0,0,0,0
2019-04-30,71.66,2019,4,30,2,120,18,1,0,0,0
2019-05-01,72.05,2019,5,1,2,121,18,2,0,0,0
2019-05-02,70.35,2019,5,2,2,122,18,3,0,0,0
2019-05-03,70.78,2019,5,3,2,123,18,4,0,0,0
2019-05-05,69.66,2019,5,5,2,125,18,6,0,0,0
2019-05-06,70.98,2019,5,6,2,126,19,0,0,0,0
2019-05-07,69.87,2019,5,7,2,127,19,1,0,0,0
2019-05-08,70.32,2019,5,8,2,128,19,2,0,0,0
2019-05-09,70.32,2019,5,9,2,129,19,3,0,0,0
2019-05-10,70.86,2019,5,10,2,130,19,4,0,0,0
2019-05-12,70.43,2019,5,12,2,132,19,6,0,0,0
2019-05-13,69.95,2019,5,13,2,133,20,0,0,0,0
2019-05-14,70.99,2019,5,14,2,134,20,1,0,0,0
2019-05-15,71.95,2019,5,15,2,135,20,2,0,0,0
2019-05-16,72.77,2019,5,16,2,136,20,3,0,0,0
2019-05-17,72.17,2019,5,17,2,137,20,4,0,0,0
2019-05-19,72.9,2019,5,19,2,139,20,6,0,0,0
2019-05-20,72.06,2019,5,20,2,140,21,0,0,0,0
2019-05-21,72.04,2019,5,21,2,141,21,1,0,0,0
2019-05-22,70.91,2019,5,22,2,142,21,2,0,0,0
2019-05-23,68.0,2019,5,23,2,143,21,3,0,0,0
2019-05-24,69.26,2019,5,24,2,144,21,4,0,0,0
2019-05-26,67.97,2019,5,26,2,146,21,6,0,1,0
2019-05-27,68.68,2019,5,27,2,147,22,0,1,0,0
2019-05-28,68.69,2019,5,28,2,148,22,1,0,0,1
2019-05-29,68.17,2019,5,29,2,149,22,2,0,0,0
2019-05-30,65.21,2019,5,30,2,150,22,3,0,0,0
2019-05-31,61.76,2019,5,31,2,151,22,4,0,0,0
2019-06-02,60.71,2019,6,2,2,153,22,6,0,0,0
2019-06-03,60.9,2019,6,3,2,154,23,0,0,0,0
2019-06-04,61.4,2019,6,4,2,155,23,1,0,0,0
2019-06-05,60.5,2019,6,5,2,156,23,2,0,0,0
2019-06-06,62.23,2019,6,6,2,157,23,3,0,0,0
2019-06-07,63.24,2019,6,7,2,158,23,4,0,0,0
2019-06-09,63.89,2019,6,9,2,160,23,6,0,0,0
2019-06-10,62.32,2019,6,10,2,161,24,0,0,0,0
2019-06-11,62.06,2019,6,11,2,162,24,1,0,0,0
2019-06-12,59.78,2019,6,12,2,163,24,2,0,0,0
2019-06-13,61.35,2019,6,13,2,164,24,3,0,0,0
2019-06-14,62.04,2019,6,14,2,165,24,4,0,0,0
2019-06-16,62.17,2019,6,16,2,167,24,6,0,0,0
2019-06-17,60.93,2019,6,17,2,168,25,0,0,0,0
2019-06-18,62.31,2019,6,18,2,169,25,1,0,0,0
2019-06-19,62.27,2019,6,19,2,170,25,2,0,0,0
2019-06-20,64.7,2019,6,20,2,171,25,3,0,0,0
2019-06-21,65.35,2019,6,21,2,172,25,4,0,0,0
2019-06-23,65.4,2019,6,23,2,174,25,6,0,0,0
2019-06-24,64.78,2019,6,24,2,175,26,0,0,0,0
